,appid,name,developer,publisher,price,year,duenos_promedio,rating_neto,rating_perc,Action,Free to Play,Strategy,Adventure,Indie,RPG,Casual,Simulation,Racing,Violent,Massively Multiplayer,Nudity,Sports,Early Access,Gore,Sexual Content,Target
26422,1026250,Fall of castles,Dexion Games,Dexion Games,1834,2019,10000.0,-1,0.0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
26423,1026260,Simple Chess,Dexion Games,Dexion Games,857,2019,10000.0,1,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
26424,1026270,Zombie Killers,Dexion Games,Dexion Games,857,2019,10000.0,1,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
26425,1026290,Stack Tower,Dexion Games,Dexion Games,857,2019,10000.0,-1,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
26426,1026330,2048,Dexion Games,Dexion Games,857,2019,10000.0,-1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
26427,1026380,Overture Music Visualization,BATTLESQUATCH,Retrograde Games,7801,2019,10000.0,5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26428,1026390,Magic Heart,Red Cattus,Red Cattus,1834,2019,10000.0,1,0.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26429,1026400,TAMASHII,Vikintor,Vikintor,4329,2019,10000.0,26,0.9642857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26430,1026560,LOGistICAL 2: USA - Nevada,Sacada,Sacada,7801,2019,10000.0,1,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26431,1026810,A Story of Us - ep. 1 - First Memories,Towerfilm,Towerfilm,5197,2019,10000.0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26432,1026820,Coloring Game,L. Stotch,L. Stotch,0,2019,75000.0,410,0.951541850220264,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26433,1026880,FIREGROUND,Fedorov Ilya & Andrew Konovalov,Fedorov Ilya & Andrew Konovalov,3136,2019,10000.0,2,0.6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
26434,1026900,Spattle Cats,Virtual Bridgeworks,VT Publishing,4329,2019,10000.0,-2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26435,1026910,Memorise'n'run,Use Your Head - Games;JOZGames,Use Your Head - Games,857,2019,10000.0,1,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26436,1026940,Hei,Goca Games,Goca Games,4329,2019,10000.0,3,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26437,1026960,Professional Thief,Kiddy,Kiddy,857,2019,10000.0,1,0.6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26438,1027110,Retro Racing City,Garnudo Games,Garnudo Games,857,2019,10000.0,2,0.75,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
26439,1027200,Cold Bite,FailoutGames,FailoutGames,857,2019,10000.0,0,0.5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26440,1027480,Birth of a Hunter,Alex  Tritt,Alex Tritt,0,2019,10000.0,2,0.625,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26441,1027550,Bikini Surfer Girl - Wild Wahine,Denki Gaka,Denki Gaka,4329,2019,10000.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
26442,1027700,Shmup Moments,"Mankind, Inc.","Mankind, Inc.",2268,2019,10000.0,1,0.6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26443,1027720,Push Pull,abso1ution,abso1ution,2268,2019,10000.0,6,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26444,1027800,Fly Flew Flown,Useless Machines,Useless Machines,2268,2019,10000.0,-1,0.0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
26445,1027890,CPU Architecture Sim,Life Jumb DT,Atriagames,1834,2019,10000.0,-2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26446,1027930,Keystones,Growing Seed Games,Growing Seed Games,857,2019,10000.0,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26447,1027960,World Peace Simulator 2019,Tim Rachor,Tim Rachor,4329,2019,10000.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26448,1027980,Space mining clicker,Cold Coffee Studio,Cold Coffee Studio,4329,2019,10000.0,10,0.708333333333333,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26449,1027990,Antenna Dilemma,Goloso Games,Goloso Games,0,2019,10000.0,14,0.9375,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26450,1028130,Gamble Fight Plus,One Man Army,Eroge Japan,7801,2019,10000.0,20,0.661290322580645,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26451,1028160,222,David Mulder,David Mulder,1834,2019,10000.0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26452,1028170,Tahko Alpine Ski,3D Talo Finland;Joonas Suikki;Heikki Parviainen;Hemmo Tanskanen;Ville Nyyssölä,3D Talo Finland Ltd.,0,2019,10000.0,18,0.8461538461538459,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
26453,1028250,Magic Gun,Angus Seung,Angus Seung,3136,2019,10000.0,2,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
26454,1028300,Katana Soul,SEEP,SEEP,2268,2019,10000.0,10,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26455,1028340,Spare Teeth VR,L2D,Level 2 Design,7801,2019,10000.0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
26456,1028360,Robo Miner 2,reiti.net,reiti.net,3136,2019,10000.0,-1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26457,1028380,Data mining 6,Blender Games,Blender Games,857,2019,10000.0,1,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26458,1028410,Don't Look Back - VR,Field Of Vision,Field Of Vision,1834,2019,10000.0,-4,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26459,1028460,Spellcasting Collection,Legend Entertainment,Piko Interactive LLC,5197,2019,10000.0,1,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26460,1028480,Minskies,Binary Emotions,Piko Interactive LLC,4329,2019,10000.0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26461,1028490,Radical Rex,Beam Software,Piko Interactive LLC,4329,2019,10000.0,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26462,1028520,Brave Battle Saga - The Legend of The Magic Warrior,Chuanpu,Piko Interactive LLC,4329,2019,10000.0,1,0.666666666666667,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26463,1028550,Sinewave,Alfred Sandberg;Vige Ekelund,Alfred & Vige,4329,2019,10000.0,3,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26464,1028570,Lofi Ping Pong,Calvares,Kalvarez A. Party,4329,2019,10000.0,44,0.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26465,1028610,Shift Shaft,Krobin Games,Krobin Games,5197,2019,10000.0,5,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26466,1028730,Creo God Simulator,MKSM Design LLC,MKSM Design LLC,12358,2019,10000.0,8,0.9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
26467,1028750,Ultimate Logic Puzzle Collection,Stanley Lam,Stanley Lam,0,2019,10000.0,6,0.7142857142857142,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26468,1028760,Snow Battle Princess SAYUKI | <U+96EA><U+3093><U+5A18><U+5927><U+65CB><U+98A8>,Joyfulstar,Joyfulstar,12358,2019,10000.0,13,0.933333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26469,1028810,The Cellar,Psycho Boy Jack,Psycho Boy Jack,3136,2019,10000.0,1,0.538461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26470,1028820,Horror Stories,RandomSpin,RandomSpin,3136,2019,10000.0,0,0.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26471,1028830,Destiny Hunter,TheMasterGames,TheMasterGames,12358,2019,10000.0,-3,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26472,1028860,Star Chef: Cooking & Restaurant Game,99Games Online Pvt. Ltd.,99Games Online Pvt. Ltd.,0,2019,10000.0,-5,0.38095238095238104,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
26473,1028880,Mistero a Villa MilaFlora,Armando,Armando Old Style Games,857,2019,10000.0,2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26474,1028930,It Moves,SnowOwl,Kodama Games,0,2019,35000.0,92,0.883333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26475,1028940,DHARMA: THE SWAN,Star Legion,Star Legion,6716,2019,10000.0,12,0.875,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
26476,1028950,Transhaping,Unbound Interactive,Unbound Interactive,11165,2019,10000.0,1,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26477,1028990,Maze Of Time,Frederik Holst,Frederik Holst,1834,2019,10000.0,-1,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26478,1029000,Hentai Story,Unreal Gaming,Unreal Gaming,857,2019,10000.0,30,0.916666666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26479,1029040,Baby Redemption,Shotgun Anaconda,Shotgun Anaconda,4329,2019,10000.0,7,0.8888888888888891,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26480,1029050,Dodge Diego,HaDe;wookles,HaDe,857,2019,10000.0,2,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26481,1029070,Spark of Light,Pillow's Willow,Pillow's Willow,5197,2019,10000.0,10,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26482,1029080,Nowhere Station,Other Side Worlds,Other Side Worlds,6282,2019,10000.0,19,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26483,1029110,Trash Time,Dalibor Bartoš,Dalibor Bartoš;TEDI Games,0,2019,10000.0,20,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26484,1029130,Sordwin: The Evertree Saga,Hosted Games,Hosted Games,4329,2019,10000.0,7,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
26485,1029150,Totem Force,Hosted Games,Hosted Games,4329,2019,10000.0,1,0.666666666666667,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
26486,1029160,Sunset Planet,So Dank Studio,So Dank Studio,1074,2019,10000.0,6,0.8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26487,1029340,Stream Animals,Smash Bolt Games,Smash Bolt Games,7801,2019,10000.0,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26488,1029380,Monster Hunting... For Love!,DyneWulf,WolfBite Interactive,3136,2019,10000.0,10,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26489,1029470,Angry Farm,SAFING,SAFING,3136,2019,10000.0,0,0.5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26490,1029500,<U+4E2D><U+534E><U+4E09><U+56FD><U+5FD7> the Three Kingdoms of China,<U+4E2D><U+4E09><U+4E4B><U+5BB6>,<U+4E2D><U+4E09><U+4E4B><U+5BB6>,0,2019,75000.0,340,0.8695652173913041,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26491,1029600,Purple Deathmatch,Young Dolphin,Dagestan Technology,857,2019,10000.0,-1,0.33333333333333304,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26492,1029630,Power & Revolution 2019 Edition,Eversim,Eversim,43389,2019,10000.0,-13,0.442477876106195,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26493,1029660,Athletics Games VR,Vicente Rosell Roig,Vicente Rosell Roig,2268,2019,10000.0,1,0.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26494,1029790,Qubes,DavideJ,DavideJ,4329,2019,10000.0,6,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26495,1029840,Ne Touchez Pas 5,Chequered Ink Ltd.,Chequered Ink Ltd.,857,2019,10000.0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26496,1029860,Amber's Airline - 7 Wonders,Old Skull Games,GameHouse,11165,2019,10000.0,6,0.875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26497,1029920,Twinship,RewindApp,RewindApp,857,2019,10000.0,6,0.7142857142857142,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26498,1029930,Bud Blitz,Dave Brake Creations,Dave Brake Creations,3136,2019,10000.0,-1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26499,1029970,Dig Deep,Flippancy Studio,Flippancy Studio,0,2019,10000.0,28,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26500,1029980,UBERMOSH Vol.7,Walter Machado,Walter Machado,15179,2019,10000.0,48,0.98,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26501,1030090,Legend of GBC Tycoon GBC<U+571F><U+8C6A><U+91D1><U+4F20><U+8BF4>,<U+7EDA><U+4E3D><U+5948><U+843D>,0Cube,3136,2019,10000.0,23,1.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
26502,1030190,Amaranthine Voyage: The Orb of Purity Collector's Edition,Eipix Entertainment,Big Fish Games,11165,2019,10000.0,1,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26503,1030240,Dino Tour VR,SIMSREALITY,SIMSREALITY,0,2019,10000.0,1,0.5714285714285711,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26504,1030280,<U+7FD4><U+7684><U+5815><U+843D><U+4EBA><U+751F>,H  Legion,H  Legion,1834,2019,10000.0,-30,0.297297297297297,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
26505,1030360,Midnight Evil,Nathan Sanders,"Impulse Game Studios, LLC.",7801,2019,10000.0,4,0.833333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26506,1030380,Real Fishing VR,Funnypack,Funnypack,11165,2019,10000.0,0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26507,1030520,Grater,Inner World Games,Inner World Games,1834,2019,10000.0,2,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26508,1030530,Eleven Islands,Joyful Software,HH-Games,5197,2019,10000.0,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26509,1030580,Your Future Self,Contortionist Games,Contortionist Games,4329,2019,10000.0,25,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26510,1030730,VIP Shuttle,Eliser Wiedemann;Sascha Rushing,Phaenom GmbH,0,2019,10000.0,-1,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26511,1030960,Land War,Brian Hockenmaier,Brian Hockenmaier,4340,2019,10000.0,5,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26512,1030970,Dream rose,<U+C218><U+D504><U+B9BC>,<U+C218><U+D504><U+B9BC>,4329,2019,10000.0,5,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26513,1031110,Unroaded,Dihen,Dihen,0,2019,10000.0,88,0.948979591836735,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26514,1031140,The Horus Heresy: Legions,Everguild Ltd.,Everguild Ltd.,0,2019,75000.0,90,0.704545454545455,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26515,1031200,Mad Gun Range VR Simulator,Monkey Reality Games,Extreme Games,7801,2019,10000.0,2,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26516,1031290,Grove flowers,Artepi Corporation,Artepi Corporation,857,2019,10000.0,2,0.75,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
26517,1031320,Malevolence,Ezekiel Rage,Plug In Digital,7801,2019,10000.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26518,1031330,Lyratha: Labyrinth - Survival - Escape,Lord Imperio,Lord Imperio,6716,2019,10000.0,6,0.8,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
26519,1031440,TOKYO CHRONOS,MyDearest Inc.,Sekai Project,33624,2019,10000.0,53,0.964912280701754,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26520,1031480,<U+6771><U+65B9><U+5E55><U+83EF><U+796D> <U+6625><U+96EA><U+7BC7> ~ Fantastic Danmaku Festival Part II,<U+4E1C><U+65B9><U+5E55><U+534E><U+796D><U+5236><U+4F5C><U+7EC4>,<U+4E1C><U+65B9><U+5E55><U+534E><U+796D><U+5236><U+4F5C><U+7EC4>,11165,2019,10000.0,600,0.970219435736677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26521,1031540,aMAZE Lunar,Blender Games,Blender Games,857,2019,10000.0,5,0.666666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26522,1031550,Lovers ' Smiles 2,S'Games;Lucky Games,Lucky Games,1834,2019,10000.0,6,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26523,1031570,Hookshot,Tuwi Michael Nannings,NanningsGames,1834,2019,10000.0,-2,0.33333333333333304,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26524,1031580,4DSnake,Tobias Nilsson,Tobias Nilsson,5631,2019,10000.0,1,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26525,1031590,The Adventures of Perseus,PixQuake,HH-Games,4329,2019,10000.0,4,0.833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26526,1031640,Super Orb Collector,Tuwi Michael Nannings,NanningsGames,1834,2019,10000.0,1,0.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26527,1031660,Mango Cart,AkriGames,AkriGames,7584,2019,10000.0,3,0.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26528,1031700,Survivor,Reija Meriläinen,Reija Meriläinen,0,2019,10000.0,23,0.780487804878049,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26529,1031770,<U+0412><U+043E><U+0438><U+043D> <U+0425><U+0438><U+043D><U+043E><U+0440><U+0430>,EvaGames,EvaGames,1834,2019,10000.0,4,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
26530,1031810,<U+041A><U+0410><U+041D><U+0414><U+0418><U+0414><U+0410><U+0422>,AmagSwag Games,AmagSwag Games,857,2019,10000.0,0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26531,1031840,Shop Battle,stariy8419,stariy8419,857,2019,10000.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26532,1031850,The Witchcraft of Skysword - <U+5929><U+7FD4><U+3068><U+5263><U+306E><U+30A6><U+30A3><U+30C3><U+30C1><U+30AF><U+30E9><U+30D5><U+30C8>,toRipota,toRipota,4329,2019,10000.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26533,1031910,The Path To Die,Cat Logic Games,Cat Logic Games,14637,2019,10000.0,8,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26534,1031920,<U+0421><U+0438><U+043C><U+0443><U+043B><U+044F><U+0442><U+043E><U+0440> <U+0421><U+0438><U+0434><U+0435><U+043D><U+0438><U+044F> <U+0443> <U+041F><U+043E><U+0434><U+044A><U+0435><U+0437><U+0434><U+0430>,Kavkaz Sila Games,Kavkaz Sila Games,857,2019,10000.0,7,0.818181818181818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26535,1032020,Shantalia and Corali'hulu,Mia Blais-Côté,Mia Blais-Côté,868,2019,10000.0,6,0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26536,1032090,War of Power: The Last Fight,indie_games_studio,indie_games_studio,6282,2019,10000.0,2,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
26537,1032140,Let's Worm,Stegobubbles,Stegobubbles,857,2019,10000.0,-1,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
26538,1032210,2014.Aftermath,Droid Riot, Droid Riot,5414,2019,10000.0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26539,1032230,Bob's Cat Challenge,BelleGames Ltd.,BelleGames Ltd.,1834,2019,10000.0,3,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26540,1032240,Line Loops - Logic Puzzles,Final Game Studio,Final Game Studio,5414,2019,10000.0,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26541,1032260,Dodge This!,HaDe;StarSystemStudios™,HaDe,857,2019,10000.0,0,0.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26542,1032340,Gekido Kintaro's Revenge,Naps Team,Naps Team,10839,2019,10000.0,13,0.7826086956521741,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26543,1032430,Blood Trail,Electrovore,Electrovore,21147,2019,10000.0,121,0.7216117216117222,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26544,1032510,Balance Roll,Blue Ice,Blue Ice,3136,2019,10000.0,5,0.857142857142857,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26545,1032520,JermaSlots,"Steve ""Khad"" Grant","Steve ""Khad"" Grant",0,2019,10000.0,103,0.94017094017094,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26546,1032560,Faux,Pelagames,Pelagames,2268,2019,10000.0,2,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26547,1032570,Pilot Unknown,Nathaniel Carter,Nathaniel Carter,7801,2019,10000.0,2,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26548,1032580,Eldritch Academy,Nightshade,Nightshade,10080,2019,10000.0,1,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26549,1032660,Romans from Mars (Free-to-Play),Sidekick,Majesco,0,2019,10000.0,1,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26550,1032730,Sticks And Bones,Mohammad Arkobi,Mohammad Arkobi,7801,2019,10000.0,16,0.944444444444444,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26551,1033230,Sheep Collision,AL Games,AL Games,8995,2019,10000.0,0,0.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26552,1033360,Bears in Tanks,Dragonside Studios,Dragonside Studios,857,2019,10000.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26553,1033580,Nano Driller,Will Bowerman,Will Bowerman,1834,2019,10000.0,7,0.8888888888888891,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26554,1033650,<U+5BC4><U+7ED9><U+660E><U+65E5><U+7684><U+5E0C><U+671B>,civilization<U+540C><U+597D><U+4F1A>,<U+8F7B><U+6587>,3136,2019,10000.0,19,0.88,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
26555,1033710,Froggo,cBlck,cBlck,857,2019,10000.0,-1,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26556,1033880,Press F to pay respects,Easy game,Game for people,857,2019,10000.0,9,0.8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26557,1034030,Bashed.OS,Chainsaw Development,Chainsaw Development,3136,2019,10000.0,2,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26558,1034120,GACHIMUCHI The Card Game,M<U+2642>NLY,M<U+2642>NLY,1074,2019,10000.0,0,0.5,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
26559,1034160,Extreme Racing on Highway,A Nostru,A Nostru,1834,2019,10000.0,0,0.5,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
26560,1034200,"Its Simple, SHOOT",KyleR,KyleR,0,2019,10000.0,37,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26561,1034230,***,Kenshin Game Studio,Kenshin Game Studio,857,2019,10000.0,-1,0.33333333333333304,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26562,1034240,The Far Kingdoms: Awakening Solitaire,Lazy Turtle Games,HH-Games,4329,2019,10000.0,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26563,1034250,The far Kingdoms: Winter Solitaire,Lazy Turtle Games,HH-Games,4329,2019,10000.0,4,0.833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26564,1034260,The Far Kingdoms: Sacred Grove Solitaire,Lazy Turtle Games,HH-Games,4329,2019,10000.0,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26565,1034270,Luxor Solitaire,Lazy Turtle Games,HH-Games,4329,2019,10000.0,3,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26566,1034280,Greed 3: Old Enemies Returning,Urchin Games,HH-Games,7584,2019,10000.0,8,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26567,1034440,Roach Killer,Highlight Visual Effects Development,Highlight Visual Effects Development,5197,2019,10000.0,-1,0.33333333333333304,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26568,1034560,Tales of Nebezem RPG: Red Peril,GrayTower,GrayTower,3136,2019,10000.0,3,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
26569,1034610,In.My.Mind,Scarlet Studio,Scarlet Studio,11165,2019,10000.0,1,0.666666666666667,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26570,1034740,Hard Light Vector,"Actually A Game Company, L.L.C","Actually A Game Company, L.L.C",0,2019,10000.0,15,0.7419354838709681,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26571,1034830,oscar and paul,NGS GAMES STUDIO;PIXEL ART GAME,NGS GAMES STUDIO,857,2019,10000.0,-1,0.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26572,1034880,DoraKone,Apple Cider,Apple Cider,0,2019,10000.0,5,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26573,1034950,Mad Princess: The Great Gladiators,Atorasoft,DLsite,15179,2019,10000.0,1,0.666666666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26574,1035190,Zombies In The Forest,cmert08,Sergo inc,5631,2019,10000.0,3,0.666666666666667,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
