"","appid","name","developer","publisher","price","year","duenos_promedio","rating_neto","rating_perc","Action","Free to Play","Strategy","Adventure","Indie","RPG","Casual","Simulation","Racing","Violent","Massively Multiplayer","Nudity","Sports","Early Access","Gore","Sexual Content"
"23249",891670,"Bird couple","Sly","SlyGames",846,2018,10000,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23250",891700,"Mosaics Galore. Challenging journey","Creobit","8Floor",4329,2018,10000,-6,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23251",891710,"Thanksgiving Day Mosaic","Creobit","8Floor",4329,2018,10000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23252",891720,"Pirate Mosaic Puzzle. Caribbean Treasures","Creobit","8Floor",4329,2018,10000,5,0.692307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23253",891790,"Devil Engine","Protoculture Games","DANGEN Entertainment",16807,2019,10000,45,0.959183673469388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23254",891850,"Astrela Starlight","Master Plan Multimedia LLC","Master Plan Multimedia LLC",12358,2018,10000,5,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
"23255",891860,"Riddles of the Owls Kingdom","DigiMight","DigiMight",0,2018,35000,26,0.740740740740741,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23256",891870,"King of Phoenix","King Key Games","King Key Games",2268,2018,10000,8,0.785714285714286,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"23257",891890,"INFINITY RACER","DRUNKEN APES","DRUNKEN APES",2268,2018,10000,13,0.933333333333333,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"23258",891920,"THE ART - Puzzle","Life Jumb DT","Atriagames",857,2018,10000,45,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23259",891950,"Wagers of War","Jumb-O-Fun Games Inc","Jumb-O-Fun Games Inc",0,2018,35000,11,0.596491228070175,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"23260",891960,"WebbVR: The James Webb Space Telescope Virtual Experience","Space Telescope Science Institute","Space Telescope Science Institute",0,2018,10000,13,0.933333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"23261",892020,"Robots 2 Unknown World","Nikita ""Ghost_RUS""","Ghost_RUS Games",3136,2018,10000,-2,0.375,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23262",892130,"The Searcher Wild West Adventure","Nikita ""Ghost_RUS""","Ghost_RUS Games",857,2018,10000,-4,0.3,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"23263",892170,"ShapeSim - Construction Set","ShapeSim","ShapeSim",0,2018,10000,0,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"23264",892180,"Powernode","Dustyroom","Opal Games",2159,2019,10000,2,0.75,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"23265",892210,"GUNGRAVE VR","IGGYMOB Co.,Ltd","XSEED Games;Marvelous USA, Inc.",21689,2019,10000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23266",892380,"Dr Greenstuff","Black Diskette","Black Diskette Studio",11165,2018,10000,65,0.922077922077922,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"23267",892420,"<U+61D2><U+4EBA><U+4FEE><U+4ED9><U+4F20>","<U+6258><U+66F4><U+7684><U+4FEE><U+7F57>","<U+6258><U+66F4><U+7684><U+4FEE><U+7F57>",3136,2018,35000,240,0.711267605633803,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"23268",892440,"Exodus: Proxima Centauri","Offworld Games, LLC","Offworld Games, LLC",12358,2018,10000,3,0.666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"23269",892470,"BVRGER VAN","Patchwork Games","Patchwork Games",5631,2018,10000,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"23270",892490,"Fish Catcher","Jether","Jether",857,2018,10000,2,0.666666666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23271",892510,"Slay Together","Owl Tribe Entertainment","Owl Tribe Entertainment",0,2019,10000,90,0.78125,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"23272",892550,"Beauty and the Beast: Hidden Object Fairy Tale. HOG","Crisp App Studio","Crisp App Studio",2159,2018,10000,21,0.8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23273",892560,"PaulPaul - Act 1","Another Circus","Another Circus",0,2018,10000,23,0.96,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23274",892630,"Mojo: Hanako","L. Stotch","L. Stotch",0,2018,75000,408,0.810975609756098,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"23275",892640,"FAN'CIE VEER! (Fish Are Nasty, Cake Is Excellent Vektor Evading Emblazed Rapture)","ZaxtorGameS","ZaxtorGameS",1834,2018,10000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23276",892650,"Play With Kizami","Kizami Fans Club","Banana Spilt",2268,2018,10000,56,0.607692307692308,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
"23277",892690,"Daemon_9","Curio Productions","Curio Productions",7801,2018,10000,24,0.875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23278",892760,"Seed of Evil","Hasoyua","Kagura Games",11165,2018,10000,96,0.772727272727273,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"23279",892780,"Sanguine Sanctum","Modus Interactive Games","Modus Interactive Games",4329,2018,10000,12,0.833333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23280",892830,"VRITRA COMPLETE EDITION","Neotro Inc.","Neotro Inc.",11924,2018,10000,14,0.9375,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23281",892880,"Chocolate makes you happy 7","Blender Games","Blender Games",857,2018,10000,7,0.888888888888889,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23282",892910,"Space Wars","Star Studios","Star Studios",781,2018,10000,1,0.666666666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23283",892930,"Sonar Beat","Life Zero","Life Zero;Hiberus Games",2159,2019,10000,4,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23284",892960,"Dimension Of Gameth","Gamegrustudio","Gamegrustudio",0,2019,10000,3,0.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"23285",893010,"Slave's Sword","Circle Poison","Kagura Games",12358,2018,10000,156,0.812,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"23286",893020,"Slave's Sword 2","Circle Poison","Kagura Games",12358,2019,10000,77,0.803149606299213,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"23287",893030,"Music Racer","AbstractArt","AbstractArt",1834,2018,35000,1038,0.922638436482085,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"23288",893040,"Jelly Wants More","Joystick Knights","Joystick Knights",5197,2018,10000,-8,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23289",893050,"Hasbro's BATTLESHIP","Marmalade Game Studio Ltd","Marmalade Game Studio Ltd",10839,2018,10000,10,0.857142857142857,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"23290",893060,"WAyE","Pjural","Pjural",6499,2018,10000,-4,0.433333333333333,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"23291",893070,"The End: Inari's Quest","Mata","Mata;Plug In Digital",7801,2018,10000,-2,0.45,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23292",893090,"Mad Factory","The Third Floor London Ltd","The Third Floor London Ltd",3136,2018,10000,3,0.8,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"23293",893140,"Gold Digger Maze","Bullid Games","Bullid Games",2268,2018,10000,-2,0.333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23294",893150,"Fury Strike","Fury Strike Team","Incendiary Entertainment Division",0,2018,10000,-6,0.363636363636364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23295",893170,"MYSTERY HOUSE : SECRET STEALTH","NK CREATIV TEAM","NK CREATIV TEAM",2268,2018,10000,-1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0
"23296",893180,"Catherine Classic","ATLUS","SEGA",16264,2019,35000,886,0.851587301587302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"23297",893330,"Voxel Race","RewindApp","RewindApp",857,2018,10000,15,0.619047619047619,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"23298",893350,"Malfortune","Andy Imm","Restful Panic ltd",4329,2018,10000,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23299",893390,"Meridian 59","Archetype Interactive;Andrew and Christopher Kirmse","The 3DO Company;Near Death Studios",0,2018,35000,78,0.867924528301887,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"23300",893450,"Life After The Living","J&J Game Dev's","J&J Game Dev's",6716,2018,10000,2,0.666666666666667,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
"23301",893460,"NightmareBullet","Dieselmine","Dieselmine",857,2018,10000,-1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"23302",893470,"Salary Man Escape","Red Accent Studios","Oasis Games",8995,2018,10000,29,0.967741935483871,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23303",893480,"For the Revenge","MME","MME",3136,2018,10000,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23304",893490,"Team A.R.G. Anthology","Team A.R.G.;Blake W. Ford","Radical Piece",0,2018,10000,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23305",893510,"Waifu Bay Resort","Night Dreams Studio","Night Dreams Studio",6282,2018,10000,-13,0.24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"23306",893520,"Creative Destruction","Titan Studio","Titan Studio",0,2018,750000,3196,0.793211009174312,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"23307",893560,"Spire of Sorcery – Character Generator / <U+89D2><U+8272><U+751F><U+6210><U+5668>","Alexey Bokulev;Sergei Klimov;Charlie Oscar Lima Tango Interactive Entertainment","The Merchant Guild of Rund (Limited)",0,2018,10000,15,0.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"23308",893570,"Short Life","gametornado","gametornado",0,2018,10000,4,0.590909090909091,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"23309",893590,"Monopolist: Technological Revolution","UA Games","NEBOCRY",1834,2018,10000,-2,0.333333333333333,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"23310",893610,"Skautfold: Into the Fray","Steve Gal","Pugware",4329,2018,10000,22,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"23311",893620,"Azurael's Circle: Chapter 2","Jordan Allen","Jordan Allen",1834,2018,10000,11,0.866666666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23312",893640,"Dances with Butterflies VR","Jonathan Robson;Matthew Hayter","Jonathan Robson",0,2019,10000,2,0.75,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"23313",893650,"CSI VR: Crime Scene Investigation","VRLab Academy","VRLab Academy",4329,2018,10000,-2,0.25,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
"23314",893680,"Project Warlock","Buckshot Software","gaming company",10850,2018,10000,268,0.878531073446328,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23315",893690,"Rikki & Vikki","PenguiNet","PenguiNet",7801,2018,10000,27,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23316",893710,"Mercenary Leto","dragonGlitch Games LLC","dragonGlitch Games LLC",7801,2018,10000,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"23317",893730,"Viki Spotter: Camping","For Kids","For Kids",0,2018,75000,117,0.968,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23318",893740,"Memory Trainer","Educational Games","Educational Games",857,2018,10000,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23319",893790,"Newfound Courage","Curtis Campion","Curtis Campion",7801,2019,10000,64,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"23320",893870,"Trials of Ascension: Exile","Forged Chaos LLC","Forged Chaos LLC",21147,2018,10000,13,0.63265306122449,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"23321",893940,"Super GMA","Lance Littleton","Tech Titan, LLC.",5197,2018,10000,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23322",893960,"Running Naked Simulator 2019","Shahzeb A.","Kyle K.",857,2018,10000,23,0.925925925925926,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"23323",894000,"Night of the Blood Moon","Tyler McDermott","Tyler McDermott",7584,2019,10000,30,0.96875,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"23324",894010,"Battle Of Worldviews","ARGames","Metal Fox",1834,2018,10000,-1,0.461538461538462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"23325",894050,"George's Memories EP.1","Tsurudeira","Tsurudeira",1291,2018,10000,9,0.695652173913043,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"23326",894070,"Unmanned helicopter","Laush Dmitriy Sergeevich","Laush Studio",3136,2018,10000,0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"23327",894110,"PIDO1","Mikhail Melnikov","Mikhail Melnikov",857,2018,10000,1,0.545454545454545,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23328",894120,"Ghostman: The Council Calamity","Sean Walsh","Jeklin Games",857,2018,10000,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"23329",894160,"Oh Boy Cheese","Ryan Bissonnette","Ryan Bissonnette",857,2018,10000,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23330",894270,"Beware of Trains","SIMAGINATION","SIMAGINATION",8995,2019,10000,16,0.75,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"23331",894310,"Finding Light","Joshua Keith","Joshua Keith",7801,2018,10000,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"23332",894330,"One Hunt","Jonathan Moye","Jonathan Moye",1834,2018,10000,9,0.909090909090909,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
"23333",894340,"Beat the Song","AAAGAMES","AAAGAMES",0,2018,10000,-1,0.461538461538462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23334",894380,"Exoplanet","Gregg Brzozowski","Gregg Brzozowski",0,2018,10000,6,0.75,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"23335",894390,"Bernie’s Nightmare","Kevin Yang Games","Kevin Yang Games",857,2018,10000,11,0.648648648648649,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"23336",894420,"Duke Dashington Remastered","Adventure Islands","Adventure Islands",4329,2018,10000,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23337",894450,"Project Defense","Primitive Studio","Primitive Studio",857,2018,10000,0,0.5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"23338",894460,"Crimson Gray: Dusk and Dawn","Sierra Lee","Sierra Lee",4329,2018,10000,41,0.955555555555556,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"23339",894540,"ShyChess","Karosu-Maker","Karosu-Maker",1834,2018,10000,19,0.827586206896552,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
"23340",894570,"Supaplex HARD","InArcade","InArcade",7801,2018,10000,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23341",894630,"Final Theory","Monticube","Monticube",14094,2018,10000,36,0.78125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"23342",894730,"The Chronicles of Noah's Ark","e-FunSoft Games","e-FunSoft Games",1834,2018,10000,1,0.571428571428571,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23343",894740,"Cosmic Ray","Cosmocat","Cosmocat",2268,2018,10000,1,0.666666666666667,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23344",894750,"L-Way","Patryk Starzynski","Patryk Starzynski",1834,2018,10000,6,0.875,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23345",894790,"Invaders! From Outer Space","Crenetic GmbH Studios","familyplay",4329,2018,10000,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23346",894820,"Trumpy Wall","Tarkin Studios","Dikobraz Games",4329,2018,10000,0,0.5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"23347",894830,"Hanz Puppetguns","DimleTeam","DimleTeam",0,2018,35000,25,0.650602409638554,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"23348",894890,"Stalked at Night","AquaBomber","AquaBomber",2268,2018,10000,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23349",894900,"Speedy Girls - Dream Team","Night Dreams Studio","Night Dreams Studio",4329,2018,10000,-11,0.260869565217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23350",894920,"ZKILLER","Chainsaw Games","Chainsaw Games",0,2018,10000,4,0.6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"23351",894930,"The Cage","<U+5B85><U+7F8A>;<U+9F99><U+4E8C>","0Cube",966,2018,10000,19,0.851851851851852,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"23352",895060,"My House","RewindApp","RewindApp",857,2019,10000,36,0.757142857142857,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
"23353",895080,"Warrecs","Michael Amzovski","Michael Amzovski",0,2018,10000,-5,0.424242424242424,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"23354",895120,"Dog Jam","D4 Laboratory","D4 Laboratory",4329,2018,10000,11,0.866666666666667,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"23355",895140,"JJBoom","Meggic","Meggic",4329,2018,10000,137,0.920245398773006,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"23356",895150,"Endless Battle","Netdragon Websoft Inc","Netdragon Websoft Inc",0,2019,75000,-1,0.498371335504886,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"23357",895170,"Drop Up","Aaron Angert","Aaron Angert",1834,2018,10000,3,0.714285714285714,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23358",895180,"Majin Woman","Konekroyd","DLsite",7801,2018,10000,1,0.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23359",895210,"On Board Remastered","SteinBock Games","SteinBock Games",857,2018,10000,-2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23360",895220,"Leaflet Love Story","G+<U+5DE5><U+7A0B><U+56E2>;<U+6A58><U+5B50><U+73ED>","PeriScope Game",2268,2018,10000,263,0.907120743034056,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"23361",895330,"Unblock: The Parking","Bullid Games","Bullid Games",857,2018,10000,7,0.888888888888889,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23362",895360,"Sandy Path","WhiteNutGames","AYE Technology",857,2018,10000,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23363",895370,"DollKart","OKSoft","OKSoft",3136,2018,10000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"23364",895380,"Space Hodsola 2","Sochnoslivka","Dagestan Technology",857,2018,10000,-2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23365",895420,"Path of Sin: Greed","Cordelia Games","Artifex Mundi",12358,2018,10000,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"23366",895430,"From The Sky: New Horizon","Valkyrie","Valkyrie Games",857,2018,10000,-21,0.181818181818182,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23367",895470,"EW/WE","Date/Time","Date/Time",857,2018,10000,19,0.851851851851852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23368",895550,"Total 15","Softwaves Mini","Softwaves Dist.",857,2018,10000,-6,0.125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23369",895570,"Fairy Rescue","For Kids","For Kids",2268,2018,10000,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23370",895580,"Yoga Lesson VR","Studio Thug Life","Studio Thug Life",20604,2018,10000,-3,0.285714285714286,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"23371",895600,"Mojo","L. Stotch","L. Stotch",2268,2018,10000,61,0.929577464788732,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"23372",895610,"Where's Baby","Well Bred Rhino","Well Bred Rhino",2268,2019,10000,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23373",895650,"Save The Cookie","Chota Games Studio","Chota Games Studio",857,2018,10000,5,0.857142857142857,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23374",895670,"Armajet","Super Bit Machine","Super Bit Machine",0,2018,10000,78,0.819672131147541,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"23375",895710,"ELECTRONIC STOCK TRADING SYSTEM","ESTS SYSTEMS","B. PRODUCTIONS",16807,2018,10000,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"23376",895750,"The Adventures of Mr. Fluffykins","theBroodProductions","theBroodProductions",3136,2018,10000,-2,0.416666666666667,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23377",895820,"Kokorogawari","Precatio","Precatio",25812,2018,10000,9,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"23378",895850,"URO","AECRNIA","AnelaGamesStudio",7801,2018,10000,3,0.578947368421053,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23379",895860,"WitchAction","SouzaiSoftSugar;<U+305D><U+3046><U+3056><U+3044><U+305D><U+3075><U+3068>Sugar","AnelaGamesStudio",7801,2018,10000,6,0.75,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23380",895890,"GrabBag","Shadow Factory","Shadow Factory",1834,2018,10000,4,0.833333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23381",895920,"<U+7F8E><U+4E3D><U+65B0><U+4E16><U+754C>i Brave New World i","Never Knows Best<U+5236><U+4F5C><U+7EC4>","<U+8F7B><U+6587>",3136,2018,10000,87,0.725388601036269,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"23382",895930,"Maze Quest 1: The Forest","Sylvestrina","Sylvestrina",857,2018,10000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23383",895940,"Atlantic Edge","Art of The Rush","Rush Games",3136,2018,10000,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"23384",895960,"Save Them","Black Void Media","Black Void Media",2268,2018,10000,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23385",895980,"«<U+53E4><U+65AF><U+5854><U+5965>:<U+5E1D><U+56FD><U+91CD><U+751F>»Gustavo Kingdom Rebirth","RoySlam","SharkLord Entertainment",4329,2018,10000,0,0.5,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
"23386",895990,"<U+6C34><U+65F6><U+949F>-Water_Clock","3RISE;<U+6A58><U+5B50><U+73ED>","3acg;33ParadoX",1834,2018,10000,22,0.923076923076923,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"23387",896030,"Fortissimo FA INTL Ver","La’cryma;YAMAYURI GAMES","SakuraGame",7801,2018,10000,35,0.753623188405797,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"23388",896040,"The Impure","Gamma-Lambda Games;Wingjoy Games","INDIECN ",4329,2018,10000,50,0.962962962962963,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
"23389",896070,"Second Hazardous Course","Team Lambda","Team Lambda",857,2018,10000,7,0.818181818181818,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23390",896110,"Crime Stories : Days of Vengeance","e-FunSoft Games","e-FunSoft Games",2268,2018,10000,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23391",896160,"Evil Bank Manager","Hamsters Gaming","Hamsters Gaming",10080,2018,35000,354,0.780063291139241,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"23392",896170,"My Fox Sister|<U+6211><U+7684><U+5996><U+72D0><U+59B9><U+59B9>","CCYY","CCYY",0,2019,10000,15,0.894736842105263,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"23393",896180,"Nazi 2","wraithgames","wraithgames",3136,2018,10000,-2,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"23394",896220,"Dangerous Skies 80's edition","Teamomega;Teamomega","Teamomega",1834,2018,10000,-2,0.25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23395",896240,"The Grand Museum VR","Owlgorithm","Owlgorithm LLC",7801,2018,10000,0,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"23396",896340,"To Leave","Freaky Creations","Freaky Creations",7801,2018,10000,22,0.805555555555556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23397",896350,"Symphonics: Make Music in VR","Brian Fitzgerald","Brian Fitzgerald",4329,2018,10000,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"23398",896370,"Navigator","DigitalArtefact","DigitalArtefact",857,2018,10000,1,0.666666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23399",896380,"Before Nightfall","Pickle Drugs","Pickle Drugs",1074,2018,10000,11,0.627906976744186,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"23400",896400,"Alien Attack: Pocket Edition","Alien Jellyfish","Alien Jellyfish",857,2018,10000,6,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"23401",896420,"Starless Night","Moon and Sea Studios","Moon and Sea Studios",3136,2018,10000,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"23402",896460,"Lucah: Born of a Dream","melessthanthree","Syndicate Atomic LLC. ",16807,2018,10000,158,0.99375,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"23403",896500,"Whispering Flames","Red Cattus","Red Cattus",2268,2018,10000,5,0.692307692307692,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23404",896510,"Norpon","Mythical Alterno","Mythical Alterno",16807,2019,10000,8,0.653846153846154,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0
"23405",896550,"The Sea Between","Matthew Hare","Evil Bunny Studios",4329,2018,10000,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23406",896570,"PUZZLE: CATS & DOGS","AFBIK Studio","AFBIK Studio",1834,2018,10000,7,0.705882352941177,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"23407",896590,"MilMo","Dohi Sweden AB","Dohi Sweden AB",0,2018,75000,122,0.762931034482759,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"23408",896650,"End War RTS","Auraro","Auraro",6282,2018,10000,5,0.692307692307692,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
